Data_Ocorrencia;Periodo_Ocorrencia;Cidade;Flagrante;Descr_Automovel
21/02/2022;Madrugada;IGARATA; Não;SEMI REBOQUE
21/02/2022;Madrugada;IGARATA; Não;CAMINHÃƒO TRATOR
21/02/2022;Noite;IBIUNA; Não;
21/02/2022;Noite;IBIUNA; Não;CAMINHONETE
21/02/2022;Noite;IBIUNA; Não;
21/02/2022;Noite;IBIUNA; Não;CAMINHONETE
22/02/2022;Madrugada;S.ANDRE; Não;
22/02/2022;Madrugada;S.ANDRE; Não;MOTOCICLO
22/02/2022;Madrugada;S.ANDRE; Não;
22/02/2022;Madrugada;S.ANDRE; Não;MOTOCICLO
22/02/2022;Manha;S.PAULO; Não;AUTOMOVEL
21/02/2022;Madrugada;SUMARE; Não;MOTOCICLO
18/02/2022;Noite;S.BERNARDO DO CAMPO; Não;
18/02/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
18/02/2022;Noite;S.BERNARDO DO CAMPO; Não;
18/02/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
20/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Madrugada;GUARULHOS; Não; Não Informado
21/02/2022;Noite;OSASCO; Não;AUTOMOVEL
22/02/2022;Manha;HORTOLANDIA; Não;CAMINHONETE
20/02/2022;Madrugada;SOROCABA; Não;AUTOMOVEL
19/02/2022;Noite;ITAQUAQUECETUBA; Não;AUTOMOVEL
22/02/2022;Manha;S.PAULO; Não;
22/02/2022;Manha;S.PAULO; Não;UTILITÃRIO
22/02/2022;Manha;S.PAULO; Não;
22/02/2022;Manha;S.PAULO; Não;UTILITÃRIO
11/02/2022;Manha;ARUJA; Não;CAMINHÃƒO TRATOR
11/02/2022;Manha;ARUJA; Não;SEMI REBOQUE
22/02/2022;Manha;DIADEMA; Não;AUTOMOVEL
21/02/2022;Noite;GUARULHOS; Não;MOTOCICLO
18/02/2022;Noite;S.PAULO; Não;
18/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
18/02/2022;Noite;S.PAULO; Não;
18/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Tarde;PAULINIA; Não;MOTOCICLO
20/02/2022;Madrugada;JUNDIAI; Não;CAMIONETA
20/02/2022;Madrugada;JUNDIAI; Não;AUTOMOVEL
21/02/2022;Noite;S.BERNARDO DO CAMPO; Não;UTILITÃRIO
22/02/2022;Manha;S.PAULO; Não;
19/02/2022;Noite;S.PAULO; Não;
19/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
19/02/2022;Noite;S.PAULO; Não;
19/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Madrugada;S.ROQUE; Não;CAMINHÃƒO TRATOR
22/02/2022;Madrugada;S.ROQUE; Não;REBOQUE
22/02/2022;Madrugada;S.ROQUE; Não;SEMI REBOQUE
22/02/2022;Madrugada;S.ROQUE; Não;SEMI REBOQUE
18/02/2022;Noite;MAUA; Não;AUTOMOVEL
19/02/2022;Manha;S.PAULO; Não;
19/02/2022;Manha;S.PAULO; Não;AUTOMOVEL
19/02/2022;Manha;S.PAULO; Não;
19/02/2022;Manha;S.PAULO; Não;AUTOMOVEL
22/02/2022;Manha;AMERICANA; Não;CAMINHONETE
22/02/2022;Madrugada;HORTOLANDIA; Não;
22/02/2022;Madrugada;HORTOLANDIA; Não;MOTOCICLO
22/02/2022;Madrugada;HORTOLANDIA; Não;
22/02/2022;Madrugada;HORTOLANDIA; Não;MOTOCICLO
22/02/2022;Tarde;SUMARE; Não;CAMINHONETE
22/02/2022;Manha;S.ANDRE; Não;AUTOMOVEL
22/02/2022;Manha;ITAQUAQUECETUBA; Não;CAMINHÃƒO
22/02/2022;Manha;HORTOLANDIA; Não;AUTOMOVEL
22/02/2022;Manha;S.PAULO;Sim;
22/02/2022;Manha;S.PAULO;Sim;AUTOMOVEL
22/02/2022;Manha;S.PAULO;Sim;AUTOMOVEL
22/02/2022;Manha;S.PAULO;Sim;
22/02/2022;Manha;S.PAULO;Sim;AUTOMOVEL
22/02/2022;Manha;S.PAULO;Sim;AUTOMOVEL
22/02/2022;Manha;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
19/02/2022;Madrugada;CAMPINAS; Não;MOTOCICLO
22/02/2022;Madrugada;CAMPINAS; Não;
22/02/2022;Madrugada;CAMPINAS; Não;AUTOMOVEL
22/02/2022;Madrugada;CAMPINAS; Não;
22/02/2022;Madrugada;CAMPINAS; Não;AUTOMOVEL
14/02/2022;Manha;OSASCO; Não;AUTOMOVEL
22/02/2022;Tarde;S.PAULO; Não;
22/02/2022;Tarde;S.PAULO; Não;CAMINHONETE
22/02/2022;Tarde;S.PAULO; Não;
22/02/2022;Tarde;S.PAULO; Não;CAMINHONETE
22/02/2022;Manha;JACAREI; Não;MOTOCICLO
22/02/2022;Tarde;LIMEIRA; Não;AUTOMOVEL
20/02/2022;Madrugada;SOROCABA; Não;
20/02/2022;Madrugada;SOROCABA; Não;AUTOMOVEL
20/02/2022;Madrugada;SOROCABA; Não;
20/02/2022;Madrugada;SOROCABA; Não;AUTOMOVEL
22/02/2022;Manha;VARGEM GRANDE PAULISTA;Sim;
22/02/2022;Manha;VARGEM GRANDE PAULISTA;Sim;AUTOMOVEL
22/02/2022;Manha;VARGEM GRANDE PAULISTA;Sim;CAMINHÃƒO TRATOR
22/02/2022;Manha;VARGEM GRANDE PAULISTA;Sim;
22/02/2022;Manha;VARGEM GRANDE PAULISTA;Sim;AUTOMOVEL
22/02/2022;Manha;VARGEM GRANDE PAULISTA;Sim;CAMINHÃƒO TRATOR
22/02/2022;Manha;VARGEM GRANDE PAULISTA;Sim;
22/02/2022;Manha;VARGEM GRANDE PAULISTA;Sim;AUTOMOVEL
22/02/2022;Manha;VARGEM GRANDE PAULISTA;Sim;CAMINHÃƒO TRATOR
21/02/2022;Noite;S.PAULO; Não;UTILITÃRIO
19/02/2022;Noite;S.PAULO; Não;
19/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
19/02/2022;Noite;S.PAULO; Não;
19/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Manha;GUARULHOS; Não;CAMINHÃƒO
21/02/2022;Noite;RIBEIRAO PRETO; Não;MOTOCICLO
22/02/2022;Tarde;RIO GRANDE DA SERRA; Não;CAMINHONETE
22/02/2022;Manha;S.PAULO; Não;
22/02/2022;Manha;S.PAULO; Não;CAMINHONETE
22/02/2022;Manha;S.PAULO; Não;
22/02/2022;Manha;S.PAULO; Não;CAMINHONETE
22/02/2022;Manha;VINHEDO; Não;REBOQUE
22/02/2022;Manha;VINHEDO; Não;CAMINHÃƒO TRATOR
22/02/2022;Manha;S.PAULO; Não;MOTOCICLO
22/02/2022;Tarde;CUBATAO; Não;CAMINHÃƒO
22/02/2022;Tarde;S.ANDRE; Não;AUTOMOVEL
22/02/2022;Tarde;S.PAULO; Não;AUTOMOVEL
22/02/2022;Tarde;S.PAULO; Não;MOTOCICLO
22/02/2022;Noite;CAMPINAS; Não;AUTOMOVEL
22/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Noite;S.BERNARDO DO CAMPO; Não;MOTOCICLO
22/02/2022;Noite;S.PAULO; Não;MOTOCICLO
22/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Noite;S.BERNARDO DO CAMPO; Não;AUTOMOVEL
22/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Noite;S.JOSE DOS CAMPOS; Não;AUTOMOVEL
22/02/2022;Manha;GUARULHOS; Não;CAMINHÃƒO
22/02/2022;Noite;LIMEIRA; Não;MOTOCICLO
22/02/2022;Noite;GUARULHOS; Não;MOTOCICLO
22/02/2022;Noite;S.PAULO; Não;MOTOCICLO
22/02/2022;Noite;S.PAULO; Não;MOTOCICLO
21/02/2022;Noite;ARAMINA; Não;
21/02/2022;Noite;ARAMINA; Não;REBOQUE
21/02/2022;Noite;ARAMINA; Não;CAMINHÃƒO TRATOR
21/02/2022;Noite;ARAMINA; Não;
21/02/2022;Noite;ARAMINA; Não;REBOQUE
21/02/2022;Noite;ARAMINA; Não;CAMINHÃƒO TRATOR
21/02/2022;Noite;ARAMINA; Não;
21/02/2022;Noite;ARAMINA; Não;REBOQUE
21/02/2022;Noite;ARAMINA; Não;CAMINHÃƒO TRATOR
22/02/2022;Noite;CAMPINAS; Não;AUTOMOVEL
22/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Noite;JACAREI; Não;AUTOMOVEL
22/02/2022;Noite;CAMPINAS; Não; Não Informado
22/02/2022;Noite;PAULINIA; Não;AUTOMOVEL
22/02/2022;Noite;MAUA; Não;MOTOCICLO
22/02/2022;Noite;S.PAULO; Não;MOTOCICLO
22/02/2022;Noite;RIBEIRAO PIRES; Não;CAMINHONETE
22/02/2022;Noite;GUARULHOS; Não;MOTOCICLO
21/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Noite;S.PAULO; Não;MOTOCICLO
22/02/2022;Noite;S.PAULO; Não;MOTOCICLO
22/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Noite;S.PAULO; Não;MOTOCICLO
22/02/2022;Noite;CUBATAO; Não;
22/02/2022;Noite;CUBATAO; Não;AUTOMOVEL
22/02/2022;Noite;CUBATAO; Não;AUTOMOVEL
22/02/2022;Noite;CUBATAO; Não;
22/02/2022;Noite;CUBATAO; Não;AUTOMOVEL
22/02/2022;Noite;CUBATAO; Não;AUTOMOVEL
20/02/2022;Noite;S.ANDRE; Não;MOTOCICLO
22/02/2022;Noite;S.PAULO; Não;
22/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Noite;S.PAULO; Não;
22/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Noite;ITAQUAQUECETUBA; Não;MOTOCICLO
22/02/2022;Noite;S.PAULO; Não;
22/02/2022;Noite;S.PAULO; Não;MOTOCICLO
22/02/2022;Noite;S.PAULO; Não;
22/02/2022;Noite;S.PAULO; Não;MOTOCICLO
22/02/2022;Noite;GUARULHOS; Não;
22/02/2022;Noite;GUARULHOS; Não;SEMI REBOQUE
22/02/2022;Noite;GUARULHOS; Não;CAMINHÃƒO TRATOR
22/02/2022;Noite;GUARULHOS; Não;
22/02/2022;Noite;GUARULHOS; Não;SEMI REBOQUE
22/02/2022;Noite;GUARULHOS; Não;CAMINHÃƒO TRATOR
22/02/2022;Noite;GUARULHOS; Não;
22/02/2022;Noite;GUARULHOS; Não;SEMI REBOQUE
22/02/2022;Noite;GUARULHOS; Não;CAMINHÃƒO TRATOR
22/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Noite;S.PAULO; Não;MOTOCICLO
23/02/2022;Madrugada;S.PAULO; Não;MOTOCICLO
22/02/2022;Noite;S.PAULO; Não;AUTOMOVEL
22/02/2022;Noite;S.PAULO; Não;MOTOCICLO
22/02/2022;Noite;SUZANO;Sim;
22/02/2022;Noite;SUZANO;Sim;AUTOMOVEL
22/02/2022;Noite;SUZANO;Sim;
