Data_Ocorrencia;Periodo_Ocorrencia;Bairro;Cidade;Flagrante;Delegacia_Nome;Descr_Automovel
08/02/2022;Tarde;CUMBICA;GUARULHOS;Sim;04Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
08/02/2022;Tarde;CUMBICA;GUARULHOS;Sim;04Âº D.P. GUARULHOS;SEMI REBOQUE
08/02/2022;Tarde;CUMBICA;GUARULHOS;Sim;04Âº D.P. GUARULHOS;
08/02/2022;Tarde;CUMBICA;GUARULHOS;Sim;04Âº D.P. GUARULHOS;AUTOMOVEL
08/02/2022;Tarde;CUMBICA;GUARULHOS;Sim;04Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
08/02/2022;Tarde;CUMBICA;GUARULHOS;Sim;04Âº D.P. GUARULHOS;SEMI REBOQUE
08/02/2022;Noite;IPIRANGA;S.PAULO; Não;16Âº D.P. VILA CLEMENTINO;AUTOMOVEL
08/02/2022;Noite;ARICANDUVA;S.PAULO; Não;69Âº D.P. TEOTONIO VILELA;MOTOCICLO
08/02/2022;Noite;JD STA AMALIA;CAMPINAS; Não;DEL.SEC.2Âª CAMPINAS PLANTÃƒO;AUTOMOVEL
08/02/2022;Noite;VILA CENTRO;FERRAZ DE VASCONCELOS; Não;DEL.POL.FERRAZ DE VASCONCELOS;MOTOCICLO
08/02/2022;Noite;PQ RESID SAO PAULO;ARARAQUARA; Não;DEL.SEC.ARARAQUARA PLANTÃƒO;
08/02/2022;Noite;PQ RESID SAO PAULO;ARARAQUARA; Não;DEL.SEC.ARARAQUARA PLANTÃƒO;AUTOMOVEL
08/02/2022;Noite;PQ RESID SAO PAULO;ARARAQUARA; Não;DEL.SEC.ARARAQUARA PLANTÃƒO;
08/02/2022;Noite;PQ RESID SAO PAULO;ARARAQUARA; Não;DEL.SEC.ARARAQUARA PLANTÃƒO;AUTOMOVEL
08/02/2022;Manha;BAIRRO MOINHO;CAMPO LIMPO PAULISTA; Não;DEL.POL.PLANTÃƒO ATIBAIA;CAMINHÃƒO TRATOR
09/02/2022;Madrugada;JARDIM TERRAS DE SANTO ANTONIO;HORTOLANDIA; Não;DEL.POL.PLANTÃƒO HORTOLÃ‚NDIA;AUTOMOVEL
08/02/2022;Noite;(N 15);RIBEIRAO PRETO; Não;CPJ RIBEIRAO PRETO;AUTOMOVEL
08/02/2022;Noite;VILA AEROPORTO I;CAMPINAS; Não;DELEGACIA ELETRONICA;AUTOMOVEL
08/02/2022;Noite;NUCLEO SANTA ISABEL;HORTOLANDIA; Não;DELEGACIA ELETRONICA;AUTOMOVEL
08/02/2022;Noite;FREGUESIA DO O;S.PAULO;Sim;13Âº D.P. CASA VERDE;
08/02/2022;Noite;FREGUESIA DO O;S.PAULO;Sim;13Âº D.P. CASA VERDE;AUTOMOVEL
08/02/2022;Noite;FREGUESIA DO O;S.PAULO;Sim;13Âº D.P. CASA VERDE;
08/02/2022;Noite;FREGUESIA DO O;S.PAULO;Sim;13Âº D.P. CASA VERDE;AUTOMOVEL
08/02/2022;Noite;FREGUESIA DO O;S.PAULO;Sim;13Âº D.P. CASA VERDE;
08/02/2022;Noite;FREGUESIA DO O;S.PAULO;Sim;13Âº D.P. CASA VERDE;AUTOMOVEL
08/02/2022;Noite;FREGUESIA DO O;S.PAULO;Sim;13Âº D.P. CASA VERDE;
08/02/2022;Noite;FREGUESIA DO O;S.PAULO;Sim;13Âº D.P. CASA VERDE;AUTOMOVEL
08/02/2022;Noite;FREGUESIA DO O;S.PAULO;Sim;13Âº D.P. CASA VERDE;
08/02/2022;Noite;FREGUESIA DO O;S.PAULO;Sim;13Âº D.P. CASA VERDE;AUTOMOVEL
08/02/2022;Noite;CAMPESTRE;S.ANDRE; Não;DELEGACIA ELETRONICA;MOTOCICLO
08/02/2022;Noite;JORDANÃ“POLIS;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
09/02/2022;Madrugada;SAO MATEUS;S.PAULO; Não;49Âº D.P. SAO MATEUS;MOTOCICLO
08/02/2022;Noite;FREGUESIA DO O;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
08/02/2022;Madrugada;LAMBARI;MIRACATU; Não;73Âº D.P. JACANA;CAMINHÃƒO TRATOR
08/02/2022;Madrugada;LAMBARI;MIRACATU; Não;73Âº D.P. JACANA;REBOQUE
08/02/2022;Noite;PARQUE SAO RAFAEL;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
08/02/2022;Tarde;CANGAIBA;S.PAULO;Sim;04Âº D.P. GUARULHOS;
08/02/2022;Tarde;CANGAIBA;S.PAULO;Sim;04Âº D.P. GUARULHOS;CAMINHONETE
08/02/2022;Tarde;CANGAIBA;S.PAULO;Sim;04Âº D.P. GUARULHOS;AUTOMOVEL
08/02/2022;Tarde;CANGAIBA;S.PAULO;Sim;04Âº D.P. GUARULHOS;
08/02/2022;Tarde;CANGAIBA;S.PAULO;Sim;04Âº D.P. GUARULHOS;CAMINHONETE
08/02/2022;Tarde;CANGAIBA;S.PAULO;Sim;04Âº D.P. GUARULHOS;AUTOMOVEL
08/02/2020;Noite;GRAJAU;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
08/02/2022;Noite;QUIETUDE;PRAIA GRANDE; Não;CPJ PRAIA GRANDE;
08/02/2022;Noite;QUIETUDE;PRAIA GRANDE; Não;CPJ PRAIA GRANDE;AUTOMOVEL
08/02/2022;Noite;QUIETUDE;PRAIA GRANDE; Não;CPJ PRAIA GRANDE;
08/02/2022;Noite;QUIETUDE;PRAIA GRANDE; Não;CPJ PRAIA GRANDE;AUTOMOVEL
08/02/2022;Noite;QUIETUDE;PRAIA GRANDE; Não;CPJ PRAIA GRANDE;
08/02/2022;Noite;QUIETUDE;PRAIA GRANDE; Não;CPJ PRAIA GRANDE;AUTOMOVEL
08/02/2022;Noite;BRAS;S.PAULO; Não;08Âº D.P. BRAS;AUTOMOVEL
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;MOTOCICLO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;CAMINHÃƒO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;MOTOCICLO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;MOTOCICLO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;CAMINHÃƒO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;MOTOCICLO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;MOTOCICLO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;CAMINHÃƒO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;MOTOCICLO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;MOTOCICLO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;CAMINHÃƒO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;MOTOCICLO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;MOTOCICLO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;CAMINHÃƒO
08/02/2022;Noite;AREA RURAL;CARAPICUIBA;Sim;DEL.POL.COTIA;MOTOCICLO
08/02/2022;Noite;NOVA PETRÃ“POLIS;S.BERNARDO DO CAMPO;Sim;01Âº D.P. S.B.C DR OMAR CASSIM;
08/02/2022;Noite;NOVA PETRÃ“POLIS;S.BERNARDO DO CAMPO;Sim;01Âº D.P. S.B.C DR OMAR CASSIM;AUTOMOVEL
08/02/2022;Noite;NOVA PETRÃ“POLIS;S.BERNARDO DO CAMPO;Sim;01Âº D.P. S.B.C DR OMAR CASSIM;
08/02/2022;Noite;NOVA PETRÃ“POLIS;S.BERNARDO DO CAMPO;Sim;01Âº D.P. S.B.C DR OMAR CASSIM;AUTOMOVEL
08/02/2022;Noite;JAGUARIBE;OSASCO;Sim;05Âº D.P. OSASCO;CAMINHÃƒO
09/02/2022;Madrugada;BOSQUE DE SAO BENTO;SOROCABA;Sim;DEL.POL.PLANTÃƒO VOTORANTIM;
09/02/2022;Madrugada;BOSQUE DE SAO BENTO;SOROCABA;Sim;DEL.POL.PLANTÃƒO VOTORANTIM;AUTOMOVEL
09/02/2022;Madrugada;BOSQUE DE SAO BENTO;SOROCABA;Sim;DEL.POL.PLANTÃƒO VOTORANTIM;
09/02/2022;Madrugada;BOSQUE DE SAO BENTO;SOROCABA;Sim;DEL.POL.PLANTÃƒO VOTORANTIM;AUTOMOVEL
09/02/2022;Madrugada;BOSQUE DE SAO BENTO;SOROCABA;Sim;DEL.POL.PLANTÃƒO VOTORANTIM;
09/02/2022;Madrugada;BOSQUE DE SAO BENTO;SOROCABA;Sim;DEL.POL.PLANTÃƒO VOTORANTIM;AUTOMOVEL
09/02/2022;Madrugada;BOSQUE DE SAO BENTO;SOROCABA;Sim;DEL.POL.PLANTÃƒO VOTORANTIM;
09/02/2022;Madrugada;BOSQUE DE SAO BENTO;SOROCABA;Sim;DEL.POL.PLANTÃƒO VOTORANTIM;AUTOMOVEL
09/02/2022;Madrugada;BOSQUE DE SAO BENTO;SOROCABA;Sim;DEL.POL.PLANTÃƒO VOTORANTIM;
09/02/2022;Madrugada;BOSQUE DE SAO BENTO;SOROCABA;Sim;DEL.POL.PLANTÃƒO VOTORANTIM;AUTOMOVEL
09/02/2022;Madrugada;JARDIM DAS TORRES;S.CARLOS; Não;DEL.SEC.SÃƒO CARLOS PLANTÃƒO;
09/02/2022;Madrugada;JARDIM DAS TORRES;S.CARLOS; Não;DEL.SEC.SÃƒO CARLOS PLANTÃƒO;AUTOMOVEL
09/02/2022;Madrugada;JARDIM DAS TORRES;S.CARLOS; Não;DEL.SEC.SÃƒO CARLOS PLANTÃƒO;
09/02/2022;Madrugada;JARDIM DAS TORRES;S.CARLOS; Não;DEL.SEC.SÃƒO CARLOS PLANTÃƒO;AUTOMOVEL
06/02/2022;Noite;JARDIM PAULISTA;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
06/02/2022;Madrugada;VILA PRUDENTE;S.PAULO; Não;DEL.POL.S.CAETANO DO SUL;
06/02/2022;Madrugada;VILA PRUDENTE;S.PAULO; Não;DEL.POL.S.CAETANO DO SUL;MOTOCICLO
06/02/2022;Madrugada;VILA PRUDENTE;S.PAULO; Não;DEL.POL.S.CAETANO DO SUL;
06/02/2022;Madrugada;VILA PRUDENTE;S.PAULO; Não;DEL.POL.S.CAETANO DO SUL;MOTOCICLO
08/02/2022;Noite;TREMEMBÃ‰;S.PAULO; Não;DELEGACIA ELETRONICA;
08/02/2022;Noite;SAPOPEMBA;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
08/02/2022;Noite;ITAQUERA;S.PAULO; Não;103Âº D.P. COHABII/ITAQU.;CAMIONETA
09/02/2022;Manha;REG PLANEJAMENTO 2;MAUA; Não;01Âº DP MAUA DR.ALFREDO GARBINO;AUTOMOVEL
09/02/2022;Manha;PEDREIRA;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
09/02/2022;Madrugada;ITAQUERA;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
08/02/2022;Noite;JARDIM ALMANARA;S.PAULO; Não;40Âº D.P. VILA STA MARIA;MOTOCICLO
09/02/2022;Madrugada;JD HIGIENOPOLIS;ARARAQUARA; Não;DEL.POL.MATÃƒO;
09/02/2022;Madrugada;JD HIGIENOPOLIS;ARARAQUARA; Não;DEL.POL.MATÃƒO;AUTOMOVEL
09/02/2022;Madrugada;JD HIGIENOPOLIS;ARARAQUARA; Não;DEL.POL.MATÃƒO;
09/02/2022;Madrugada;JD HIGIENOPOLIS;ARARAQUARA; Não;DEL.POL.MATÃƒO;AUTOMOVEL
08/02/2022;Noite;FERRAZÃ“POLIS;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
08/02/2022;Noite;JOSE BONIFACIO;S.PAULO; Não;DELEGACIA ELETRONICA;
03/02/2022;Noite;JARDIM CECY;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
08/02/2022;Noite;FERRAZÃ“POLIS;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
06/02/2022;Madrugada;JARDIM CLAUDIA II;BEBEDOURO; Não;DEL.POL.PLANTÃƒO BEBEDOURO;AUTOMOVEL
08/02/2022;Noite;GUAIANASES;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;
08/02/2022;Noite;GUAIANASES;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;MOTOCICLO
08/02/2022;Noite;GUAIANASES;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;
08/02/2022;Noite;GUAIANASES;S.PAULO; Não;53Âº D.P. PARQUE DO CARMO;MOTOCICLO
09/02/2022;Manha;VL FLORINDO;ITAQUAQUECETUBA; Não;DEL.POL.ITAQUAQUECETUBA;AUTOMOVEL
09/02/2022;Manha;JARDIM SANTO ANTÃ”NIO;S.ANDRE; Não;02Âº D.P. SANTO ANDRÃ‰;AUTOMOVEL
09/02/2022;Manha;JACANA;S.PAULO; Não;DELEGACIA ELETRONICA;
08/02/2022;Noite;PQ MARENGO;ITAQUAQUECETUBA; Não;DEL.POL.ITAQUAQUECETUBA;AUTOMOVEL
09/02/2022;Madrugada;VILA SANTA ROSA;MAUA; Não;02Âº D.P. MAUA;
09/02/2022;Madrugada;VILA SANTA ROSA;MAUA; Não;02Âº D.P. MAUA;AUTOMOVEL
09/02/2022;Madrugada;VILA SANTA ROSA;MAUA; Não;02Âº D.P. MAUA;
09/02/2022;Madrugada;VILA SANTA ROSA;MAUA; Não;02Âº D.P. MAUA;AUTOMOVEL
09/02/2022;Madrugada;VILA SANTA ROSA;MAUA; Não;02Âº D.P. MAUA;
09/02/2022;Madrugada;VILA SANTA ROSA;MAUA; Não;02Âº D.P. MAUA;AUTOMOVEL
09/02/2022;Manha;P JACARANDA;TABOAO DA SERRA; Não;02Âº D.P. TABOÃƒO DA SERRA;AUTOMOVEL
05/02/2022;Manha;COCAIA;GUARULHOS; Não;06Âº D.P. GUARULHOS;
05/02/2022;Manha;COCAIA;GUARULHOS; Não;06Âº D.P. GUARULHOS;CAMINHÃƒO
05/02/2022;Manha;COCAIA;GUARULHOS; Não;06Âº D.P. GUARULHOS;
05/02/2022;Manha;COCAIA;GUARULHOS; Não;06Âº D.P. GUARULHOS;CAMINHÃƒO
08/02/2022;Noite;CJ HAB LECH VAELSA;CAMPINAS; Não;09Âº D.P. CAMPINAS;
08/02/2022;Noite;CJ HAB LECH VAELSA;CAMPINAS; Não;09Âº D.P. CAMPINAS;MOTOCICLO
08/02/2022;Noite;CJ HAB LECH VAELSA;CAMPINAS; Não;09Âº D.P. CAMPINAS;
08/02/2022;Noite;CJ HAB LECH VAELSA;CAMPINAS; Não;09Âº D.P. CAMPINAS;MOTOCICLO
30/01/2022;Tarde;VILA PRUDENTE;S.PAULO; Não;56Âº D.P. VILA ALPINA;AUTOMOVEL
09/02/2022;Manha;PARQUE CAPUAVA;S.ANDRE; Não;05Âº D.P. SANTO ANDRÃ‰;AUTOMOVEL
09/02/2022;Manha;VILA ALICE;S.ANDRE; Não;DELEGACIA ELETRONICA;AUTOMOVEL
08/02/2022;Noite;RURAL;PINDAMONHANGABA; Não;01Âº D.P. PINDAMONHANGABA;CAMINHÃƒO TRATOR
08/02/2022;Noite;RURAL;PINDAMONHANGABA; Não;01Âº D.P. PINDAMONHANGABA;SEMI REBOQUE
31/01/2022;Madrugada;VILA SAO JOSE;MIRACATU; Não;DELEGACIA ELETRONICA; Não Informado
29/01/2022;Noite;IGUATEMI;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
02/02/2022;Manha;PEDREIRA;S.PAULO; Não;43Âº D.P. CIDADE ADEMAR;CAMINHONETE
08/02/2022;Noite;JARDIM PINHEIROS;S.PAULO; Não;14Âº D.P. PINHEIROS;
08/02/2022;Noite;JARDIM PINHEIROS;S.PAULO; Não;14Âº D.P. PINHEIROS;AUTOMOVEL
08/02/2022;Noite;JARDIM PINHEIROS;S.PAULO; Não;14Âº D.P. PINHEIROS;
08/02/2022;Noite;JARDIM PINHEIROS;S.PAULO; Não;14Âº D.P. PINHEIROS;AUTOMOVEL
02/02/2022;Noite;PENHA;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
09/02/2022;Madrugada;EMBU MIRIM;ITAPECERICA DA SERRA; Não;DEL.POL.ITAPECERICA DA SERRA;MOTOCICLO
08/02/2022;Noite;JD MARACANA;CAMPINAS; Não;11Âº D.P. CAMPINAS;MOTOCICLO
09/02/2022;Manha;RES PQ ALEXANDRE;COTIA; Não;02Âº D.P. COTIA;
09/02/2022;Manha;RES PQ ALEXANDRE;COTIA; Não;02Âº D.P. COTIA;CAMINHONETE
09/02/2022;Manha;RES PQ ALEXANDRE;COTIA; Não;02Âº D.P. COTIA;
09/02/2022;Manha;RES PQ ALEXANDRE;COTIA; Não;02Âº D.P. COTIA;CAMINHONETE
09/02/2022;Manha;RES PQ ALEXANDRE;COTIA; Não;02Âº D.P. COTIA;
09/02/2022;Manha;RES PQ ALEXANDRE;COTIA; Não;02Âº D.P. COTIA;CAMINHONETE
08/02/2022;Noite;JD SÃƑO LUIS;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
08/02/2022;Noite;IGUATEMI;S.PAULO; Não;22Âº D.P. SAO MIGUEL PTA;AUTOMOVEL
08/02/2022;Noite;SANTA MARIA;OSASCO; Não;02Âº D.P. BARUERI;MOTOCICLO
09/02/2022;Madrugada;CENTRO;S.LOURENCO DA SERRA; Não;01Âº D.P. TABOÃƒO DA SERRA;
09/02/2022;Madrugada;CENTRO;S.LOURENCO DA SERRA; Não;01Âº D.P. TABOÃƒO DA SERRA;CAMINHÃƒO TRATOR
09/02/2022;Madrugada;CENTRO;S.LOURENCO DA SERRA; Não;01Âº D.P. TABOÃƒO DA SERRA;SEMI REBOQUE
09/02/2022;Madrugada;CENTRO;S.LOURENCO DA SERRA; Não;01Âº D.P. TABOÃƒO DA SERRA;
09/02/2022;Madrugada;CENTRO;S.LOURENCO DA SERRA; Não;01Âº D.P. TABOÃƒO DA SERRA;CAMINHÃƒO TRATOR
09/02/2022;Madrugada;CENTRO;S.LOURENCO DA SERRA; Não;01Âº D.P. TABOÃƒO DA SERRA;SEMI REBOQUE
07/02/2022;Noite;INDUSTRIAL ANHANGUERA;OSASCO; Não;91Âº D.P. CEASA;CAMIONETA
02/02/2022;Tarde;MORRO BRANCO;ITAQUAQUECETUBA; Não;DEL.POL.POA;
02/02/2022;Tarde;MORRO BRANCO;ITAQUAQUECETUBA; Não;DEL.POL.POA;AUTOMOVEL
02/02/2022;Tarde;MORRO BRANCO;ITAQUAQUECETUBA; Não;DEL.POL.POA;
02/02/2022;Tarde;MORRO BRANCO;ITAQUAQUECETUBA; Não;DEL.POL.POA;AUTOMOVEL
22/01/2022;Tarde;TREVO PROX.BARRA BONITA;MACATUBA; Não;CPJ BAURU;MOTOCICLO
08/02/2022;Madrugada;POTUVERA;ITAPECERICA DA SERRA; Não;04Âº D.P. GUARULHOS;
08/02/2022;Madrugada;POTUVERA;ITAPECERICA DA SERRA; Não;04Âº D.P. GUARULHOS;SEMI REBOQUE
08/02/2022;Madrugada;POTUVERA;ITAPECERICA DA SERRA; Não;04Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
08/02/2022;Madrugada;POTUVERA;ITAPECERICA DA SERRA; Não;04Âº D.P. GUARULHOS;
08/02/2022;Madrugada;POTUVERA;ITAPECERICA DA SERRA; Não;04Âº D.P. GUARULHOS;SEMI REBOQUE
08/02/2022;Madrugada;POTUVERA;ITAPECERICA DA SERRA; Não;04Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
08/02/2022;Madrugada;POTUVERA;ITAPECERICA DA SERRA; Não;04Âº D.P. GUARULHOS;
08/02/2022;Madrugada;POTUVERA;ITAPECERICA DA SERRA; Não;04Âº D.P. GUARULHOS;SEMI REBOQUE
08/02/2022;Madrugada;POTUVERA;ITAPECERICA DA SERRA; Não;04Âº D.P. GUARULHOS;CAMINHÃƒO TRATOR
09/02/2022;Manha;PIRAPORINHA;DIADEMA; Não;02Âº D.P. DIADEMA;
09/02/2022;Manha;PIRAPORINHA;DIADEMA; Não;02Âº D.P. DIADEMA;CAMINHÃƒO
09/02/2022;Manha;PIRAPORINHA;DIADEMA; Não;02Âº D.P. DIADEMA;
09/02/2022;Manha;PIRAPORINHA;DIADEMA; Não;02Âº D.P. DIADEMA;CAMINHÃƒO
09/02/2022;Manha;SAO LUCAS;S.PAULO; Não;42Âº D.P. PARQUE S. LUCAS;UTILITÃRIO
08/02/2022;Tarde;AMERICANÃ³POLIS;S.PAULO; Não;43Âº D.P. CIDADE ADEMAR;AUTOMOVEL
12/01/2022;Noite;JD SÃƑO BENTO;CAMPINAS; Não;DELEGACIA ELETRONICA; Não Informado
09/02/2022;Manha;VILA METALÃŠRGICA;S.ANDRE; Não;DISE DEL.SEC.SANTO ANDRE;AUTOMOVEL
09/02/2022;Manha;VILA SÃƑO JORGE;BARUERI; Não;01Âº D.P. BARUERI;AUTOMOVEL
08/02/2022;Manha;CANGAIBA;S.PAULO; Não;64Âº D.P. CID.AE CARVALHO;
08/02/2022;Manha;CANGAIBA;S.PAULO; Não;64Âº D.P. CID.AE CARVALHO;CAMINHONETE
08/02/2022;Manha;CANGAIBA;S.PAULO; Não;64Âº D.P. CID.AE CARVALHO;
08/02/2022;Manha;CANGAIBA;S.PAULO; Não;64Âº D.P. CID.AE CARVALHO;CAMINHONETE
08/02/2022;Manha;VILA ANDRADE;S.PAULO; Não;14Âº D.P. PINHEIROS;
08/02/2022;Manha;VILA ANDRADE;S.PAULO; Não;14Âº D.P. PINHEIROS;MOTOCICLO
08/02/2022;Manha;VILA ANDRADE;S.PAULO; Não;14Âº D.P. PINHEIROS;
08/02/2022;Manha;VILA ANDRADE;S.PAULO; Não;14Âº D.P. PINHEIROS;MOTOCICLO
08/02/2022;Noite;PARQUE SANTO ANTONIO;PAULINIA; Não;DEL.POL.PAULINIA;MOTOCICLO
07/02/2022;Noite;INDUSTRIAL ANHANGUERA;OSASCO; Não;91Âº D.P. CEASA;CAMIONETA
08/02/2022;Manha;VL ESMERALDA;JANDIRA; Não;45Âº D.P. V BRASILANDIA;CAMINHÃƒO
08/02/2022;Noite;SAO MATEUS;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
09/02/2022;Tarde;COOPERATIVA;S.BERNARDO DO CAMPO; Não;04Âº D.P. DIADEMA;MOTOCICLO
09/02/2022;Manha;JD RECREIO LEBLON;CAMPINAS; Não;11Âº D.P. CAMPINAS;AUTOMOVEL
08/02/2022;Manha;CAMPO BELO;S.PAULO; Não;DELEGACIA ELETRONICA;MOTOCICLO
09/02/2022;Manha;VILA HELENA;S.ANDRE; Não;DELEGACIA ELETRONICA;AUTOMOVEL
09/02/2022;Manha;PADROEIRA;OSASCO; Não;08Âº D.P. OSASCO;AUTOMOVEL
09/02/2022;Manha;SACOMA;S.PAULO; Não;DEIC  S. BERNARDO CAMPO;
09/02/2022;Manha;SACOMA;S.PAULO; Não;DEIC  S. BERNARDO CAMPO;
09/02/2022;Manha;CIDADE DUTRA;S.PAULO; Não;101Âº D.P. JDIM IMBUIAS;AUTOMOVEL
08/02/2022;Tarde;DISTRITO INDUSTRIAL;JUNDIAI; Não;PLANTÃƒO  01Âº D.P. JUNDIAI;
08/02/2022;Tarde;DISTRITO INDUSTRIAL;JUNDIAI; Não;PLANTÃƒO  01Âº D.P. JUNDIAI;SEMI REBOQUE
08/02/2022;Tarde;DISTRITO INDUSTRIAL;JUNDIAI; Não;PLANTÃƒO  01Âº D.P. JUNDIAI;CAMINHÃƒO TRATOR
08/02/2022;Tarde;DISTRITO INDUSTRIAL;JUNDIAI; Não;PLANTÃƒO  01Âº D.P. JUNDIAI;
08/02/2022;Tarde;DISTRITO INDUSTRIAL;JUNDIAI; Não;PLANTÃƒO  01Âº D.P. JUNDIAI;SEMI REBOQUE
08/02/2022;Tarde;DISTRITO INDUSTRIAL;JUNDIAI; Não;PLANTÃƒO  01Âº D.P. JUNDIAI;CAMINHÃƒO TRATOR
08/02/2022;Tarde;DISTRITO INDUSTRIAL;JUNDIAI; Não;PLANTÃƒO  01Âº D.P. JUNDIAI;
08/02/2022;Tarde;DISTRITO INDUSTRIAL;JUNDIAI; Não;PLANTÃƒO  01Âº D.P. JUNDIAI;SEMI REBOQUE
08/02/2022;Tarde;DISTRITO INDUSTRIAL;JUNDIAI; Não;PLANTÃƒO  01Âº D.P. JUNDIAI;CAMINHÃƒO TRATOR
08/02/2022;Noite;PIRITUBA;S.PAULO; Não;33Âº D.P. PIRITUBA;AUTOMOVEL
09/02/2022;Tarde;CAPAO REDONDO;S.PAULO; Não;47Âº D.P. CAPAO REDONDO;AUTOMOVEL
09/02/2022;Manha;CIDADE DUTRA;S.PAULO; Não;101Âº D.P. JDIM IMBUIAS;AUTOMOVEL
08/02/2022;Noite;CIDADE MIGUEL BADRA;SUZANO; Não;02Âº D.P. SUZANO;AUTOMOVEL
09/02/2022;Manha;PADROEIRA;OSASCO;Sim;08Âº D.P. OSASCO;
09/02/2022;Manha;PADROEIRA;OSASCO;Sim;08Âº D.P. OSASCO;AUTOMOVEL
09/02/2022;Manha;PADROEIRA;OSASCO;Sim;08Âº D.P. OSASCO;
09/02/2022;Manha;PADROEIRA;OSASCO;Sim;08Âº D.P. OSASCO;AUTOMOVEL
09/02/2022;Manha;PADROEIRA;OSASCO;Sim;08Âº D.P. OSASCO;
09/02/2022;Manha;PADROEIRA;OSASCO;Sim;08Âº D.P. OSASCO;AUTOMOVEL
09/02/2022;Manha;PADROEIRA;OSASCO;Sim;08Âº D.P. OSASCO;
09/02/2022;Manha;PADROEIRA;OSASCO;Sim;08Âº D.P. OSASCO;AUTOMOVEL
08/02/2022;Noite;ARICANDUVA;S.PAULO; Não;41Âº D.P. VILA RICA;MOTOCICLO
09/02/2022;Tarde;VILA CARRAO;S.PAULO; Não;31Âº D.P. VILA CARRAO;CAMIONETA
08/02/2022;Noite;FREGUESIA DO O;S.PAULO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
09/02/2022;Manha;RURAL;JAGUARIUNA; Não;DEL.POL.PLANTÃƒO HORTOLÃ‚NDIA;CAMINHONETE
09/02/2022;Manha;CIDADE DOMITILA;S.PAULO;Sim;16Âº D.P. VILA CLEMENTINO;AUTOMOVEL
09/02/2022;Tarde;CENTRO;S.BERNARDO DO CAMPO; Não;DELEGACIA ELETRONICA;AUTOMOVEL
16/01/2022;Madrugada;RIO PEQUENO;S.PAULO; Não;02Âº D.P. OSASCO;MOTOCICLO
09/02/2022;Tarde;LOT COLINA VERDE;JABOTICABAL; Não;DEL.POL.PLANTÃƒO JABOTICABAL;CAMINHONETE
